1
2919.97	4195.97	1.00797
2586.46	4378.39	0.873608
-569.8	3993.34	-0.201371
-2631.51	3617.7	-0.978059
1426.46	3582.4	0.532782
-3594.72	3610.16	-1.33745
-660.29	3582.18	-0.246502
-2026.74	4620.27	-0.6654
-13518	4946.1	-4.29265
1076.44	3894.49	0.385315
40.57	3693.27	0.0149125
-1826.26	4341.27	-0.619473
-3021.51	3178.1	-1.19816
-4683.8	3052.94	-1.8955
-6173.28	3255.2	-2.41641
4404.38	4931.66	1.40135
220.07	471.593	0.226601
1384.3	3443.87	0.527331
2263.88	6154.49	0.644949
-397	0.392818	-14.1532
4261.8	5209.29	1.32035
-1146.04	1214.31	-0.735209
-1186.32	4109.04	-0.413618
-1510.43	4017.36	-0.532863
-298.19	3503.27	-0.11254
161.73	7991.38	0.0404543
-1791.65	3294.73	-0.697782
-98.88	3294.73	-0.0385101
-383	0.37241	-14.0302
6651.96	9334.87	1.53912
7733.97	7920.94	1.94312
3404.14	7704.06	0.867227
2976.79	1467.73	1.73657
-1556.23	3379.22	-0.59832
2
1181.85	2431.75	0.535771
2826.01	5038.34	0.889367
-2770.55	5278.19	-0.852511
1574.55	5514.04	0.473903
-6379.5	4694.18	-2.08153
1574.93	5382.4	0.480019
-1401.1	4967.21	-0.444527
1673.83	5111.66	0.523368
2262.58	5118.76	0.707142
-3040.88	5228.3	-0.940146
-319.27	5269.2	-0.0983492
-2483.58	4997.46	-0.784792
4116.1	5045.95	1.29471
3789.82	5625.82	1.12982
1676.26	5761.63	0.493433
3280.89	5644.7	0.975003
2160.16	4740.34	0.701387
2715.24	6202.59	0.770146
-5654.03	4515.72	-1.88092
2458.2	5943.31	0.712285
-604.74	4892.53	-0.193276
-18.09	5829.35	-0.00529141
-1023.83	732.115	-0.846103
6128.31	6023.73	1.76516
7006.3	8003.03	1.75037
2585.66	6364.7	0.724172
4425.03	7319.5	1.1551
-2072.54	1083.73	-1.40776
-1301.7	4347.14	-0.441352
-4683.93	5078.37	-1.46935
-2068.59	8295.48	-0.507727
-7063.84	8742.48	-1.68846
-8041.61	7821.55	-2.03321
-4993.57	8867.68	-1.18545
1942.18	5130.23	0.606326
-385.59	9217.57	-0.0898054
909.01	8228.41	0.224076
-2731.71	8806.12	-0.650757
1900.66	1586.65	1.0667
851.08	7949.41	0.213446
1
-2230.25	1807.67	-1.17266
-4132.4	4088.28	-1.44444
2017.11	5151.63	0.627625
-3618.92	4225.49	-1.24456
1399.97	5000.17	0.442591
541.35	4907.99	0.172615
4155.23	4669.8	1.35932
2717.38	4833.3	0.874004
2400.71	4851.47	0.770705
-952.74	4963	-0.302253
4264.12	8818.52	1.01535
478.44	5040.46	0.150688
2625.4	5021.33	0.826396
-1047.42	4542.97	-0.347311
2686.69	5215.11	0.831899
-2040.72	4476.16	-0.681708
-1790.45	4031.36	-0.630395
888.83	5944.87	0.257577
529.16	4713.94	0.172037
6677.08	4847.27	2.14288
3846.05	5117.86	1.20154
-747.11	4974.81	-0.236147
1435.9	5055.85	0.451106
4901.45	5458.02	1.48314
3075.55	7098.82	0.815623
1218.44	5565.23	0.365123
-2195.97	5539.41	-0.659586
-609.54	4927.58	-0.194116
-376.11	483.032	-0.382659
-9020.79	8326.72	-2.20941
-1802.14	8167.06	-0.445903
-1554.07	4370.75	-0.525627
-439.2	0.283028	-18.4554
-5071.85	6352.06	-1.42297
-1626.82	4417.94	-0.547013
-4208.51	8244.35	-1.0359
3668.14	8930.24	0.867959
-2730.98	7229.48	-0.717669
1050.58	1485.42	0.609522
-4381.59	8245.19	-1.07845
2
3770.33	4654.7	1.2351
-73.44	4347.99	-0.024898
-1375.59	4048.19	-0.482958
-4941.44	3748.15	-1.80345
-3742.24	3617.67	-1.38812
-527.81	3877.43	-0.189394
878.83	4477.39	0.293535
-27.22	3757.31	-0.00992718
3348.09	4633.27	1.09876
-1828.54	4067.13	-0.640809
3243.43	8436.05	0.789624
2155.61	4665.54	0.705322
322.85	4072.41	0.113097
3068.34	9372.52	0.708342
2768.47	4536.91	0.918602
4841.42	4968.03	1.53514
-828.96	4268.08	-0.283445
4390.64	6288.95	1.23739
-662.92	4076.35	-0.232114
1787.85	4281.35	0.610826
-2374.41	3716.63	-0.870243
1101.78	1246.3	0.697685
-2193.83	4253.35	-0.750494
-2476.85	3799.16	-0.89765
3591.09	7287.76	0.938745
-2694.23	5330.92	-0.825123
8556.39	8272.52	2.10252
-2167.94	4251.3	-0.743112
-633.91	3844.54	-0.22855
206.73	301.253	0.266332
-984.17	7669.37	-0.251102
-2152.76	3915.38	-0.769104
-1742.56	7927.57	-0.437189
-499.5	0.296048	-20.4969
-4103.88	3866.49	-1.47578
-10486.9	5664.82	-3.11557
-230.67	8757.2	-0.055118
5446.78	9108.58	1.27614
203	1402.64	0.121171
-2931.9	3776.61	-1.0668
3
980.77	6191.2	0.278648
2435.43	6292.64	0.68582
-436.42	5500.66	-0.131545
3624.49	6017.8	1.04449
3697.62	6191.08	1.05081
2493.86	6168.96	0.709811
-5237.91	5413.05	-1.59192
230.62	5611.91	0.0688377
-1785.86	5875.17	-0.520981
-4043.49	5522.58	-1.21666
2118.22	9096.88	0.496479
-908.47	6112.3	-0.259703
2515.01	9176.9	0.587052
-5268.23	8514.55	-1.27505
1825.65	5502.45	0.549782
-5188.85	5613.58	-1.54704
-9073.41	4899.33	-2.89715
3005.48	7826.87	0.759066
1412.33	5881.12	0.411291
1402.42	5856.81	0.409252
5933.43	7858.4	1.49591
-3449.38	1261.71	-2.17144
-2549.4	5696.95	-0.75508
-1047.49	5634.53	-0.311959
58.77	7115.34	0.0155713
-2616.51	4957.72	-0.830934
7961.32	8906.57	1.88538
4208.14	9108.68	0.985687
1814.49	5573.01	0.543222
-627.7	159.294	-1.11153
3008.09	8798.44	0.717089
-52.17	9104.33	-0.0122259
1807.62	8967.6	0.426403
-568.5	0.201267	-28.3283
1160.77	8692.74	0.278389
-11332.9	8209.13	-2.7962
3152.39	9215.77	0.733726
-614.71	9007.18	-0.144831
-2650.97	1156.04	-1.74255
2605.45	7467.74	0.674176
4
2090.17	7082.94	0.555064
-6927.82	5759.17	-2.04077
-8577.38	5749.33	-2.52822
-23.65	6688.49	-0.00646463
3048.89	6678.47	0.834026
-1773.76	5960.77	-0.513594
486.76	6285.92	0.137214
-1592.26	365.838	-1.86053
-3952.04	6134.2	-1.12803
-906.6	6112.01	-0.259304
1444.03	9195.46	0.33622
1268.24	10068.2	0.282413
8412.23	9191.55	1.96103
-551	0.168553	-30.0026
-1068.68	6543.19	-0.295345
-1225.17	6196.75	-0.347929
1440.85	7319.7	0.375735
6593.34	8155.45	1.63173
1260.87	6193.07	0.357638
-3687.26	6484.99	-1.02333
-6307.44	6703.79	-1.72257
-1849.5	1665.6	-1.01258
4413.11	7868.88	1.11188
-1116.65	6612.81	-0.30705
9112.12	8949.74	2.15323
-556	0.183466	-29.0257
-3662.86	8153.48	-0.907055
-2481.94	8612.2	-0.598025
-134.32	7459.46	-0.0347754
2800.82	9192.09	0.652736
9204.14	9286.12	2.13522
-4985.39	7047.15	-1.32661
-4799.82	8302.55	-1.17789
-8034.99	6324.23	-2.25813
8022.68	8745.43	1.91733
3184.28	9120.61	0.745563
453.64	9072.66	0.106495
-2815.63	9170.81	-0.656948
-598.6	0.542963	-18.156
4392.59	7837.69	1.10946
5
-91.29	7162.88	-0.0241132
-3252.31	7806.54	-0.822679
-5554.78	6350.65	-1.55591
5974.87	7201.61	1.57316
4489.36	7252.78	1.17874
2871.51	6738.7	0.781595
6239.97	7533.49	1.60676
-763.94	6583.19	-0.210536
1469.09	7158.93	0.388151
-3014.71	7495.53	-0.778043
4436.21	10028.9	0.99004
2734.19	9237	0.636133
-1657.93	8999.44	-0.390692
-4660.14	6760.54	-1.26734
2143.63	7295.3	0.560914
2944.5	7869.95	0.741997
-3184	6997.77	-0.851095
-992.58	8350.26	-0.242824
2519.82	6926.2	0.677029
235.96	8872.5	0.0560005
10.29	7076.98	0.00273444
-5240.12	6415.61	-1.46069
-2949.5	8101.54	-0.731461
284.79	7572.36	0.0731254
5808.7	8712.15	1.39086
-3480.44	8483.04	-0.844763
-3106.36	6465.16	-0.863651
-766.54	4.37605	-8.19163
-309.26	7603.12	-0.0793072
-6088.86	8595.99	-1.46813
-2392.38	9705	-0.542886
-1202.28	9481.16	-0.275958
7041.77	10933.9	1.50434
14136.8	11041	3.00687
5348.15	9804.26	1.20686
-5685.13	9140.12	-1.32836
10774.7	10476.2	2.3539
-24430.2	2046.35	-12.076
-1369.9	9674.91	-0.311345
728.37	8679.6	0.174731
6
677.28	7482.1	0.175038
-562.5	0.209958	-27.4431
6453.41	7703.01	1.64334
-8706.61	6749.38	-2.36916
340.71	7084.56	0.0904909
-4967.37	6454.4	-1.38187
-896.45	6817.91	-0.242704
385.2	9030.93	0.0906369
-197.39	6483.63	-0.0547332
3683.15	7426.11	0.955466
-1070.78	9012.9	-0.252079
-4970.76	8560.36	-1.20103
-16939.7	319.257	-21.1992
3011.64	7684.58	0.767823
-4690.96	6335.72	-1.31714
-5993.3	6975.23	-1.60422
6346.98	7635.63	1.62335
5349.34	7552	1.37609
3389.16	8242.91	0.834713
-437.65	8629.78	-0.105266
2344.66	7367.25	0.610666
-4387.78	6699.59	-1.19719
1641.32	8194.48	0.405432
3647.23	7643.69	0.932584
-7422.76	6930.96	-1.99118
-541	0.21733	-25.9491
2418.12	6975.25	0.647415
-4799.78	8104.63	-1.19188
4189.1	7330.79	1.09403
1024.28	9528.65	0.234632
7361.23	10604.6	1.59841
7310.42	10740.8	1.57453
204.58	9473.24	0.0469298
6316	10144.3	1.40047
712.88	9292.09	0.165365
3821.19	9692.9	0.867874
-9794.71	8689.79	-2.34831
2675.57	9130.23	0.625968
790.36	9279.62	0.183416
2285.69	8734.58	0.546457
7
5987.31	7465.08	1.54914
-3528.3	8127.06	-0.874715
-171.11	6377.43	-0.0478993
-3136.53	5870.34	-0.914469
-1808.59	6511.15	-0.500933
51.56	6019.67	0.014856
-1342.26	7203.7	-0.353537
1179.14	9543.81	0.269757
-3699.02	5969.88	-1.06944
2067.41	7471.05	0.534435
1920.3	8773.91	0.458299
-2081.33	7241.81	-0.546756
8839.67	9980.51	1.97656
314.54	6927.42	0.0844825
-2719.56	6247.85	-0.768764
-1625.41	6112.08	-0.464313
1057.06	6466.93	0.293631
1503.49	5760.34	0.442957
2922.46	6839.01	0.789411
-1261.39	8642.94	-0.303316
-1610.75	6230.12	-0.456087
832.98	7220.06	0.21915
-5981.06	7295.87	-1.56498
-4888.76	6051.46	-1.40455
2057.52	7633.58	0.526581
-786.74	388.779	-0.89176
-644.41	6879.02	-0.173647
3360.74	7819.59	0.849397
-2573.45	6025.66	-0.741308
-306.27	18.5912	-1.58831
1788.73	9437.2	0.411418
-451.89	8560.12	-0.10905
-1302.84	6212.94	-0.369412
-3765.34	8997.87	-0.887161
2734.32	9042.59	0.642966
7910.5	9435.03	1.81967
-3562.15	8748.72	-0.851579
408.05	8984.04	0.0962396
4122.72	8438.28	1.00331
-1811.34	144.358	-3.37104
8
386.13	5744.85	0.113886
10343.7	6635.12	2.83806
1586.09	5805.04	0.465025
-969.17	5674.47	-0.287617
2583.18	5526.47	0.776409
-1610.7	5587.1	-0.481483
-7027.92	5236.52	-2.17111
-146.31	8292.76	-0.0359171
3913.47	5733.51	1.15481
-1900.93	5286.4	-0.58447
-1650.81	8558.92	-0.399
1602.24	6139.56	0.456897
-6080.34	9014.41	-1.43057
5990.68	9236.75	1.39346
6774.6	6388.47	1.89337
661.2	5655.4	0.19616
-2264.08	5711.75	-0.669037
3821.74	6046	1.09767
-2352.41	5762.61	-0.691891
1897.62	7788.64	0.480679
-1124.13	5324.7	-0.344128
2061.6	5604.56	0.615002
-1866.76	8265.67	-0.458785
-534.5	0.219878	-25.482
5175.85	6700.74	1.41209
-19161.4	370.239	-22.2675
10540.7	6673.51	2.88377
-6794.98	6076.44	-1.9477
-559.9	6436.53	-0.156013
-2689.89	5961.82	-0.778987
-7247.97	7518.29	-1.86774
97.26	7484.77	0.0251066
-537.5	0.184866	-27.9185
-558	0.211209	-27.1292
1500.64	8076.07	0.373016
-3660.45	8169.45	-0.905346
6247.35	9373.1	1.44291
1318.77	9078.91	0.309483
2774.27	7358.44	0.723171
-539	0.23287	-24.9757
9
-4793.86	5328.2	-1.46815
2306.34	6426.29	0.643321
-867.8	5979.98	-0.250806
-519.36	5875.55	-0.151468
71.3	5619.53	0.0212626
8868.56	6870.45	2.39187
2221.05	7135.15	0.587658
1926.53	6159.97	0.548324
2300.76	6472.59	0.639146
1377.83	6213.26	0.390178
6633.96	9642	1.51069
-1250.31	6375.27	-0.349538
-352.88	7992.77	-0.0882379
2934.98	9256.2	0.681629
-49.58	5545.13	-0.014888
-558	6273.26	-0.157533
-549	0.19865	-27.5431
-2471.71	5747.21	-0.727954
121.23	8548.84	0.0293112
4486.84	8132.66	1.11252
-3051.44	5393.45	-0.928391
-530.13	6045.46	-0.152307
-20662.8	1304.63	-12.7821
-2220.56	9310.63	-0.514586
-2750.71	6697.88	-0.750993
5874.74	6265.67	1.65913
2382.3	6271.18	0.672677
1497.92	6383.15	0.419233
2545.44	7480.85	0.65807
-2789.11	7641.24	-0.71328
-2916.97	8588.35	-0.702768
1377.4	7880.59	0.346949
4999.57	8387.83	1.22035
-578.79	1.63337	-10.1266
-1779.42	8256.1	-0.437901
-924.56	1603.11	-0.516343
-7752.65	8789.83	-1.84903
2359.9	8993.88	0.555452
8475.82	7691.35	2.16105
-5392.86	329.021	-6.64802
10
2048.95	4474.76	0.683882
-2753.85	4226.31	-0.94697
-4287.09	3290.33	-1.6712
-313.8	4185.81	-0.108455
320.36	4042.56	0.11261
2280.51	4661.13	0.746729
-84.55	4445.62	-0.0283269
4084.27	5106.92	1.27765
1884.11	4475.65	0.629428
5306.54	4732.47	1.72399
569.23	8237.52	0.140206
899.66	7997.75	0.224778
236.7	5383.31	0.0721371
6025.73	8903.22	1.42726
2128.22	4705.42	0.693576
-492	0.258639	-21.5999
-481.31	4502.77	-0.160267
-480	0.25705	-21.1645
-434.09	7391.38	-0.112874
2404.03	6181.4	0.683554
-5963.07	3598.94	-2.22208
1417.87	4480.45	0.473535
-510.5	0.229058	-23.8391
-1472.99	340.269	-1.78422
-3789.68	5923.55	-1.10047
-2212.09	4217.13	-0.761692
3361.17	4862.62	1.07727
-994.17	4306.18	-0.338597
-3938.23	4968.19	-1.24873
697.44	4579.92	0.23027
-472.5	0.267675	-20.3907
-6050.68	5359.63	-1.84624
157.6	7335.81	0.0411347
-455.5	0.223005	-21.5683
576.19	6685.2	0.157577
-467	0.266228	-20.2384
-515.5	0.20294	-25.5876
1657.61	8352.85	0.405454
3915.26	6052.72	1.1253
-3802.85	4348.86	-1.28946
11
-6666.62	6754.5	-1.81065
-853.66	7466.71	-0.220795
-285.81	7668.54	-0.0729621
5740.73	9720.86	1.30164
2770.99	8171.98	0.685077
-3221.61	7212.05	-0.847835
6479.36	8871.2	1.53825
-3171.03	6944.94	-0.849997
3698.32	7441.07	0.958197
-1762.06	6992.31	-0.470836
4122.23	10542.9	0.897714
-8287.83	9932.28	-1.85859
8274.94	11391.9	1.73231
-5492.77	9202.99	-1.27998
-616	7690.56	-0.156989
-2726.6	9681.47	-0.619171
217.86	7924.98	0.0547085
-9218.19	9274.27	-2.13878
8820.63	10682.9	1.9078
-1330.9	8768.47	-0.317811
2493.56	7706.95	0.634814
-993	7501.16	-0.256372
-3506.91	6659.46	-0.960686
-3901.19	7077.4	-1.03692
4338.99	7937.34	1.08848
1420.58	7425.25	0.368542
4417.49	8054.63	1.10035
2420.79	7439.59	0.627108
-2211.37	6568.31	-0.609974
564.01	7039.76	0.150274
3776.75	9594.82	0.862154
5743.96	9584.9	1.31191
242.96	9654.49	0.0552497
-6424.31	6848.13	-1.73547
2140.32	10135.4	0.475383
-4946.07	9875.19	-1.11239
-1550.42	8120.2	-0.384533
5627.25	11743.8	1.16112
-2586.07	8356.69	-0.63178
-3559.3	6800.45	-0.965119
12
-923.52	6538.74	-0.255123
-3117.85	5476.38	-0.941857
-273.25	6528.93	-0.0755989
2513.99	9143.58	0.587589
-83.67	6365	-0.0234273
-1456.43	6321.69	-0.409496
-2753.61	6556.33	-0.759667
-2197.98	6689.45	-0.600616
5737.17	6943.51	1.53916
1688.61	6799.23	0.457915
3072.4	9081.36	0.72074
-523.5	0.222898	-24.757
4095.32	9944.66	0.918057
-2636.13	6942.46	-0.70639
1405.08	5594.88	0.42004
2291.55	6834.43	0.619817
-5596.11	7459.41	-1.44811
-543	0.212898	-26.3016
-1844.28	9499.19	-0.423019
-2492.82	6106.14	-0.713333
5642.05	7442.45	1.46239
-493.5	0.215181	-23.7649
-2365.85	6305.47	-0.665881
-19249.8	627.693	-17.172
685.04	6330.41	0.192428
986.22	5890.11	0.287125
3391.41	6660.53	0.928276
4513.31	7456.05	1.16876
-2211.75	8636.64	-0.531902
374.43	9173.99	0.0873913
5044.89	8248.85	1.24143
5230.78	8685.01	1.25413
-1204.96	8559.08	-0.291235
3812.68	8297.01	0.935486
1671.97	8772.62	0.399062
-505	0.189681	-25.9213
-5708.91	8799.1	-1.36054
-4076.77	8068.44	-1.01461
7801.69	8529.89	1.88887
300.11	8604.61	0.0723255
13
-3402.9	5743.75	-1.00376
14388.1	7756.88	3.64748
-2555.64	6369.53	-0.715851
2089.15	9595.92	0.476644
-755.02	6950.41	-0.202354
260.57	6737.9	0.0709109
2488.35	6672.74	0.680812
-4547.82	5619	-1.35628
-3850.47	5615.98	-1.14862
1237.3	6387.05	0.346186
-3244.23	8942.7	-0.767118
32.39	9145.18	0.00757355
88.18	8908.65	0.0208801
2292.56	8056.25	0.57085
2758.55	7155.82	0.728818
-3648.43	6556.85	-1.00699
-3545.57	9199.37	-0.826181
4445	9897.24	0.99833
1621.84	8325.27	0.39746
-419.75	1591.72	-0.235257
-11397.2	5401.51	-3.46671
-552.37	2.7866	-7.39909
-562	0.186735	-29.0737
3625.67	8620.67	0.872524
376.67	6294.81	0.106
4914.43	7358.39	1.28009
-80.3	6370.75	-0.022496
6479.59	7558.91	1.66649
-9631.32	7800.55	-2.43598
-19137.1	945.591	-13.9089
1810.24	8149.26	0.448396
84.98	8203.92	0.0209011
13825.2	9014.32	3.25605
-1734.2	7779.48	-0.439652
1464.83	8369.3	0.358037
4141.05	7521.82	1.06713
-6198.65	43.389	-21.0423
-540.8	0.206604	-26.6043
2530.6	8769.71	0.604249
4848.51	11032.4	1.03219
14
1750.28	9360.29	0.404426
-2018.65	6118.03	-0.576797
-70.76	6325.39	-0.0198844
-1288.07	9197.74	-0.300245
-5317.95	6655.4	-1.45688
-885.71	6784.96	-0.240258
3420.74	6874.24	0.922326
4075.44	7478.78	1.05324
2190.78	7114.93	0.580472
2078.85	7467.18	0.537801
2724.52	6988.15	0.728594
4518.31	8054.86	1.12404
-232.14	9612.65	-0.0529436
-1588.75	7883.11	-0.399722
-7144.62	6451.39	-1.98851
3215.17	9720.11	0.729029
2017.6	9789.6	0.45563
5785.32	10729	1.24798
-232.25	9335.54	-0.0537356
-3939.45	8192.52	-0.973222
-1461.67	8660.95	-0.350497
-717.2	5665.51	-0.212955
4510.38	7354.96	1.17571
-624.21	8770.18	-0.148931
2098.43	7042.49	0.558855
3806.18	6732.63	1.03647
413.41	6556.48	0.113937
-487.95	6620.47	-0.134063
-516	0.225606	-24.2857
-23267.9	887.056	-17.4689
476.39	8934.63	0.112696
-899.01	6807.57	-0.243582
7635.07	8204.3	1.88485
-536.18	0.217124	-25.7301
6193.64	8344.96	1.51569
2207.09	8265.83	0.542828
-527	0.208498	-25.801
-396.85	8415.03	-0.0966866
-2655.32	9724.48	-0.601499
-4309.98	8869.47	-1.02281
15
-3062.57	8798.85	-0.728967
1735.23	5081.32	0.544183
3757.5	4903.79	1.19953
-489	0.23197	-22.7027
2145.28	4928.08	0.682988
-2657.74	4629.56	-0.873211
-926.09	5085.98	-0.289863
428.89	4688.04	0.139997
2425.63	5558.06	0.727343
964.3	5162.81	0.300092
2891.1	4998.11	0.914419
-1063.34	4949.45	-0.337717
-1667.75	6740.78	-0.454214
-4759.7	4754.87	-1.5423
4164.43	9029.11	0.978515
6563.14	10770.7	1.41267
-2644.54	8558.92	-0.638864
3964.45	9806.99	0.894488
5133.09	5459.23	1.55345
810.98	4807.95	0.261526
3574.74	5607.14	1.06748
714.64	4570.42	0.236312
-4313.42	4912.68	-1.37609
-3485.39	4246.13	-1.19483
-323.7	4869.4	-0.103701
-972.65	4510.84	-0.323827
152.93	5052.4	0.0480853
-2567.64	5015.81	-0.810678
-4885.72	4291.48	-1.66767
2027.48	4739	0.658564
-2150.66	6787.66	-0.583272
-476	0.295237	-19.5839
-5473.23	5934.69	-1.58866
827.23	6119.33	0.236402
4032.01	7392.79	1.04832
-4322.63	5492.21	-1.30425
1862.73	4814.61	0.600131
857.72	8581.03	0.206991
-2274.23	6652.88	-0.623157
-517.5	0.196423	-26.1095
16
-4301.21	4574.85	-1.4216
2949.42	5538.9	0.886156
-1992.18	4368.23	-0.674002
929.93	4774.27	0.300641
-1742.17	4615.54	-0.573409
-1479.69	4534.96	-0.491325
6038.87	5558	1.81036
-12512.4	243.869	-17.9163
-1089.7	4759.3	-0.352847
6159.78	5367.05	1.88011
399.31	4750.79	0.12951
2738.88	6601.99	0.752986
4265.68	5117.66	1.33266
-191.39	5173.7	-0.0594091
-6540.85	8280.9	-1.60644
1978.04	9260	0.459522
3557.52	8923.06	0.841702
-7018.16	9016.53	-1.65268
765.37	4543.38	0.253902
-1641.55	7124.38	-0.434659
-1688.97	4345.99	-0.572592
2811.91	4911.34	0.89697
-23.04	4532.68	-0.00765035
-766.07	4485.86	-0.255759
4861.34	5287	1.49424
-2204.74	4895.23	-0.704445
-1174.08	4401.57	-0.395021
-6296.36	4150.81	-2.18419
-1587.64	4632.79	-0.521574
1979.49	5116.54	0.618799
1793.35	7941.97	0.44986
-472.5	0.258561	-20.7781
-1803.26	8328.67	-0.441389
-2319.51	5046.77	-0.729904
-3269.18	7339.31	-0.851588
688.8	768.725	0.555372
9211.13	5507.4	2.77539
741.11	8135.1	0.183733
3711.79	5958.76	1.07493
4532.92	7553.11	1.16598
17
-3318.68	4008.29	-1.17153
-3819.89	3991.12	-1.34833
-2535.74	4977.52	-0.802678
-2696.14	4156.3	-0.933967
-5096.65	7355.64	-1.32814
-9365.77	229.269	-13.8173
-2141.05	4219.05	-0.736879
3272.32	4426.37	1.09953
2738.23	4250.09	0.937556
5159.79	4767.75	1.66969
1854.44	6032.61	0.533749
5000.27	6746.34	1.36059
-1056.46	4591.37	-0.348545
3338.85	5128.03	1.04231
-3849.78	6800.88	-1.04385
8315.76	9235.5	1.93441
4191.87	9179.4	0.977842
590.09	7008.77	0.15757
4719.76	4872.17	1.51159
-1872.31	9030.63	-0.440559
1590.28	4649.68	0.521491
921.11	4601.42	0.303634
75.71	4653.41	0.0248048
208.7	3939.54	0.0743135
-1304.07	4127.29	-0.453779
39.15	297.284	0.0507601
-496.5	0.297379	-20.3536
51.71	4725.54	0.0168119
-1539.11	0.940635	-35.4761
-1593.27	3833.92	-0.574803
8220.89	8090.14	2.04221
443.32	246.771	0.628996
1681.05	4296.3	0.57348
3463.95	4508.52	1.15298
10555	7610.86	2.70401
-2842.26	544.005	-2.72488
343.13	4196.78	0.118348
-19191.9	3033.33	-7.78995
-1344.99	3542.76	-0.505155
-2710.78	6385.41	-0.758551
18
-7126.52	3244.23	-2.79634
-6302.79	2513.09	-2.81064
510.46	3560.68	0.191189
-1931.5	3378.1	-0.742723
5973.01	3945.9	2.12567
-532.35	2729.71	-0.227553
-602.57	3737.36	-0.220289
-244.77	4064.2	-0.0858101
-450.22	4200.03	-0.155224
570.32	3476.96	0.21622
676.09	6924.93	0.181579
-3445.37	5114.02	-1.0765
4512.13	4154.17	1.56422
-2508.17	3782.98	-0.910716
3330.88	8807.1	0.793251
2140.85	9141.81	0.499925
-4296.88	7537.34	-1.10642
3241.04	7896.89	0.814515
-78.99	3901.37	-0.0282709
-1227.42	5613.52	-0.36632
-1067.62	3705.68	-0.392066
-541.43	3956.77	-0.192419
1616.12	3747.32	0.590187
3966.4	4018.96	1.39902
-4089.88	171.182	-6.98984
-915.21	466.832	-0.945983
1331.59	1949.23	0.673569
3866.45	4567.14	1.27867
629.82	3971.59	0.223414
2895.72	3913.65	1.03477
-1808.67	6595.53	-0.497989
874.36	340.4	1.05943
4814.57	4510.66	1.60296
-957.74	4005.61	-0.338206
1258.62	6767.18	0.341947
-4489.25	5577.97	-1.34407
-436.5	0.33135	-16.9519
-8.24	162.305	-0.0144517
1312.16	4663.81	0.429637
-458.5	0.259716	-20.1125
19
1998.56	5017.84	0.630718
-3489.26	4479.4	-1.16488
10.28	5088.71	0.00322236
-3242.73	5205.62	-1.00473
1801.97	5325.24	0.552158
748.87	5583.94	0.223921
-801.14	5240.69	-0.247333
2145.81	5214.85	0.663941
-1833.08	5574.3	-0.548861
